msItem H-ID,rec_Title,Parent entity (Manuscript) H-ID,Parent entity RecordTitle,Parent entity (Printed text) H-ID,Parent entity RecordTitle,Work H-ID,Work RecordTitle,use (Organisation) H-ID,use RecordTitle
201040,"MsItem of Morgan Library and Museum, M.0171 : Office of the dead",6836,"New York, Morgan Library and Museum, M.0171 
 
 = Medium: 100082509",,,75965,Office of the dead | L1 | Section,,
300800,"MsItem of Morgan Library and Museum, M.0171 : Calendar",6836,"New York, Morgan Library and Museum, M.0171 
 
 = Medium: 100082509",,,75963,Calendar | L1 | Section,,
101864,"MsItem of Morgan Library and Museum, M.0172 : Hours of the Virgin",6837,"New York, Morgan Library and Museum, M.0172",,,75966,Hours of the Virgin | L1 | Section,10120,Lisieux (Organisation)
201041,"MsItem of Morgan Library and Museum, M.0172 : Office of the dead",6837,"New York, Morgan Library and Museum, M.0172",,,75965,Office of the dead | L1 | Section,10245,Sarum (Organisation)
300801,"MsItem of Morgan Library and Museum, M.0172 : Calendar",6837,"New York, Morgan Library and Museum, M.0172",,,75963,Calendar | L1 | Section,10245|10218|10218,Sarum (Organisation)|Rouen (Organisation)|Rouen (Organisation)
101865,"MsItem of Morgan Library and Museum, M.0173 : Hours of the Virgin",6838,"New York, Morgan Library and Museum, M.0173",,,75966,Hours of the Virgin | L1 | Section,10212|10063,Rennes (Organisation)|Dol (Organisation)
201042,"MsItem of Morgan Library and Museum, M.0173 : Office of the dead",6838,"New York, Morgan Library and Museum, M.0173",,,75965,Office of the dead | L1 | Section,10212,Rennes (Organisation)
300802,"MsItem of Morgan Library and Museum, M.0173 : Calendar",6838,"New York, Morgan Library and Museum, M.0173",,,75963,Calendar | L1 | Section,10037|10235|10235,Bretagne (Organisation)|Saint-Pol-de-Léon (Organisation)|Saint-Pol-de-Léon (Organisation)
101866,"MsItem of Morgan Library and Museum, M.0174 : Hours of the Virgin",6839,"New York, Morgan Library and Museum, M.0174",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
201043,"MsItem of Morgan Library and Museum, M.0174 : Office of the dead",6839,"New York, Morgan Library and Museum, M.0174",,,75965,Office of the dead | L1 | Section,10218,Rouen (Organisation)
300803,"MsItem of Morgan Library and Museum, M.0174 : Calendar",6839,"New York, Morgan Library and Museum, M.0174",,,75963,Calendar | L1 | Section,,
101867,"MsItem of Morgan Library and Museum, M.0175 : Hours of the Virgin",6840,"New York, Morgan Library and Museum, M.0175",,,75966,Hours of the Virgin | L1 | Section,10072,Évreux (Organisation)
201044,"MsItem of Morgan Library and Museum, M.0175 : Office of the dead",6840,"New York, Morgan Library and Museum, M.0175",,,75965,Office of the dead | L1 | Section,10072,Évreux (Organisation)
300804,"MsItem of Morgan Library and Museum, M.0175 : Calendar",6840,"New York, Morgan Library and Museum, M.0175",,,75963,Calendar | L1 | Section,,
101868,"MsItem of Morgan Library and Museum, M.0179 : Hours of the Virgin",6841,"New York, Morgan Library and Museum, M.0179",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201045,"MsItem of Morgan Library and Museum, M.0179 : Office of the dead",6841,"New York, Morgan Library and Museum, M.0179",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300805,"MsItem of Morgan Library and Museum, M.0179 : Calendar",6841,"New York, Morgan Library and Museum, M.0179",,,75963,Calendar | L1 | Section,,
101869,"MsItem of Morgan Library and Museum, M.0189 : Hours of the Virgin",6844,"New York, Morgan Library and Museum, M.0189",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
201046,"MsItem of Morgan Library and Museum, M.0189 : Office of the dead",6844,"New York, Morgan Library and Museum, M.0189",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300806,"MsItem of Morgan Library and Museum, M.0189 : Calendar",6844,"New York, Morgan Library and Museum, M.0189",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101870,"MsItem of Morgan Library and Museum, M.0194 : Hours of the Virgin",6846,"New York, Morgan Library and Museum, M.0194",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201047,"MsItem of Morgan Library and Museum, M.0194 : Office of the dead",6846,"New York, Morgan Library and Museum, M.0194",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300807,"MsItem of Morgan Library and Museum, M.0194 : Calendar",6846,"New York, Morgan Library and Museum, M.0194",,,75963,Calendar | L1 | Section,10080|10004|10004,"France, Nord (Organisation)|Amiens (Organisation)|Amiens (Organisation)"
101871,"MsItem of Morgan Library and Museum, M.0195 : Hours of the Virgin",6847,"New York, Morgan Library and Museum, M.0195",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201048,"MsItem of Morgan Library and Museum, M.0195 : Office of the dead",6847,"New York, Morgan Library and Museum, M.0195",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300808,"MsItem of Morgan Library and Museum, M.0195 : Calendar",6847,"New York, Morgan Library and Museum, M.0195",,,75963,Calendar | L1 | Section,,
101872,"MsItem of Morgan Library and Museum, M.0196 : Hours of the Virgin",6848,"New York, Morgan Library and Museum, M.0196",,,75966,Hours of the Virgin | L1 | Section,10027,Besançon (Organisation)
201049,"MsItem of Morgan Library and Museum, M.0196 : Office of the dead",6848,"New York, Morgan Library and Museum, M.0196",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300809,"MsItem of Morgan Library and Museum, M.0196 : Calendar",6848,"New York, Morgan Library and Museum, M.0196",,,75963,Calendar | L1 | Section,,
101873,"MsItem of Morgan Library and Museum, M.0197 : Hours of the Virgin",6849,"New York, Morgan Library and Museum, M.0197",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201050,"MsItem of Morgan Library and Museum, M.0197 : Office of the dead",6849,"New York, Morgan Library and Museum, M.0197",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300810,"MsItem of Morgan Library and Museum, M.0197 : Calendar",6849,"New York, Morgan Library and Museum, M.0197",,,75963,Calendar | L1 | Section,,
101874,"MsItem of Morgan Library and Museum, M.0198 : Hours of the Virgin",6850,"New York, Morgan Library and Museum, M.0198",,,75966,Hours of the Virgin | L1 | Section,10004,Amiens (Organisation)
201051,"MsItem of Morgan Library and Museum, M.0198 : Office of the dead",6850,"New York, Morgan Library and Museum, M.0198",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300811,"MsItem of Morgan Library and Museum, M.0198 : Calendar",6850,"New York, Morgan Library and Museum, M.0198",,,75963,Calendar | L1 | Section,10004,Amiens (Organisation)
101875,"MsItem of Morgan Library and Museum, M.0199 : Hours of the Virgin",6851,"New York, Morgan Library and Museum, M.0199",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201052,"MsItem of Morgan Library and Museum, M.0199 : Office of the dead",6851,"New York, Morgan Library and Museum, M.0199",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300812,"MsItem of Morgan Library and Museum, M.0199 : Calendar",6851,"New York, Morgan Library and Museum, M.0199",,,75963,Calendar | L1 | Section,10268|10082|10082,"Tours (Organisation)|France, Ouest (Organisation)|France, Ouest (Organisation)"
101876,"MsItem of Morgan Library and Museum, M.0202 : Hours of the Virgin",6852,"New York, Morgan Library and Museum, M.0202",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
201053,"MsItem of Morgan Library and Museum, M.0202 : Office of the dead",6852,"New York, Morgan Library and Museum, M.0202",,,75965,Office of the dead | L1 | Section,10218,Rouen (Organisation)
300813,"MsItem of Morgan Library and Museum, M.0202 : Calendar",6852,"New York, Morgan Library and Museum, M.0202",,,75963,Calendar | L1 | Section,10218|10189|10189,Rouen (Organisation)|Paris (Organisation)|Paris (Organisation)
101877,"MsItem of Morgan Library and Museum, M.0219 : Hours of the Virgin",6853,"New York, Morgan Library and Museum, M.0219",,,75966,Hours of the Virgin | L1 | Section,10162,O.Cart. (Organisation)
201054,"MsItem of Morgan Library and Museum, M.0219 : Office of the dead",6853,"New York, Morgan Library and Museum, M.0219",,,75965,Office of the dead | L1 | Section,10162,O.Cart. (Organisation)
300814,"MsItem of Morgan Library and Museum, M.0219 : Calendar",6853,"New York, Morgan Library and Museum, M.0219",,,75963,Calendar | L1 | Section,10162,O.Cart. (Organisation)
101878,"MsItem of Morgan Library and Museum, M.0220 : Hours of the Virgin",6854,"New York, Morgan Library and Museum, M.0220",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
201055,"MsItem of Morgan Library and Museum, M.0220 : Office of the dead",6854,"New York, Morgan Library and Museum, M.0220",,,75965,Office of the dead | L1 | Section,10218,Rouen (Organisation)
300815,"MsItem of Morgan Library and Museum, M.0220 : Calendar",6854,"New York, Morgan Library and Museum, M.0220",,,75963,Calendar | L1 | Section,10218,Rouen (Organisation)
101879,"MsItem of Morgan Library and Museum, M.0231 : Hours of the Virgin",6858,"New York, Morgan Library and Museum, M.0231",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201056,"MsItem of Morgan Library and Museum, M.0231 : Office of the dead",6858,"New York, Morgan Library and Museum, M.0231",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300816,"MsItem of Morgan Library and Museum, M.0231 : Calendar",6858,"New York, Morgan Library and Museum, M.0231",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101880,"MsItem of Morgan Library and Museum, M.0234 : Hours of the Virgin",6859,"New York, Morgan Library and Museum, M.0234",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
201057,"MsItem of Morgan Library and Museum, M.0234 : Office of the dead",6859,"New York, Morgan Library and Museum, M.0234",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300817,"MsItem of Morgan Library and Museum, M.0234 : Calendar",6859,"New York, Morgan Library and Museum, M.0234",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
101881,"MsItem of Morgan Library and Museum, M.0239 : Hours of the Virgin",6861,"New York, Morgan Library and Museum, M.0239",,,75966,Hours of the Virgin | L1 | Section,10250,Unknown (Organisation)
201058,"MsItem of Morgan Library and Museum, M.0239 : Office of the dead",6861,"New York, Morgan Library and Museum, M.0239",,,75965,Office of the dead | L1 | Section,,
300818,"MsItem of Morgan Library and Museum, M.0239 : Calendar",6861,"New York, Morgan Library and Museum, M.0239",,,75963,Calendar | L1 | Section,,
101882,"MsItem of Morgan Library and Museum, M.0241 : Hours of the Virgin",6862,"New York, Morgan Library and Museum, M.0241",,,75966,Hours of the Virgin | L1 | Section,10183,Orléans (Organisation)
201059,"MsItem of Morgan Library and Museum, M.0241 : Office of the dead",6862,"New York, Morgan Library and Museum, M.0241",,,75965,Office of the dead | L1 | Section,10006,Angers (Organisation)
300819,"MsItem of Morgan Library and Museum, M.0241 : Calendar",6862,"New York, Morgan Library and Museum, M.0241",,,75963,Calendar | L1 | Section,10006|10109|10109,Angers (Organisation)|Le Mans (Organisation)|Le Mans (Organisation)
101883,"MsItem of Morgan Library and Museum, M.0248 : Hours of the Virgin",6863,"New York, Morgan Library and Museum, M.0248",,,75966,Hours of the Virgin | L1 | Section,10006,Angers (Organisation)
201060,"MsItem of Morgan Library and Museum, M.0248 : Office of the dead",6863,"New York, Morgan Library and Museum, M.0248",,,75965,Office of the dead | L1 | Section,10006,Angers (Organisation)
300820,"MsItem of Morgan Library and Museum, M.0248 : Calendar",6863,"New York, Morgan Library and Museum, M.0248",,,75963,Calendar | L1 | Section,10277,Utrecht (Organisation)
101884,"MsItem of Morgan Library and Museum, M.0250 : Hours of the Virgin",6864,"New York, Morgan Library and Museum, M.0250 
 
 = Medium: 100082515",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
201061,"MsItem of Morgan Library and Museum, M.0250 : Office of the dead",6864,"New York, Morgan Library and Museum, M.0250 
 
 = Medium: 100082515",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300821,"MsItem of Morgan Library and Museum, M.0250 : Calendar",6864,"New York, Morgan Library and Museum, M.0250 
 
 = Medium: 100082515",,,75963,Calendar | L1 | Section,10165|10171|10171,O.F.M. (Organisation)|O.S.A. (Organisation)|O.S.A. (Organisation)
101885,"MsItem of Morgan Library and Museum, M.0253 : Hours of the Virgin",6866,"New York, Morgan Library and Museum, M.0253",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201062,"MsItem of Morgan Library and Museum, M.0253 : Office of the dead",6866,"New York, Morgan Library and Museum, M.0253",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300822,"MsItem of Morgan Library and Museum, M.0253 : Calendar",6866,"New York, Morgan Library and Museum, M.0253",,,75963,Calendar | L1 | Section,,
101886,"MsItem of Morgan Library and Museum, M.0261 : Hours of the Virgin",6871,"New York, Morgan Library and Museum, M.0261",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
201063,"MsItem of Morgan Library and Museum, M.0261 : Office of the dead",6871,"New York, Morgan Library and Museum, M.0261",,,75965,Office of the dead | L1 | Section,10218,Rouen (Organisation)
300823,"MsItem of Morgan Library and Museum, M.0261 : Calendar",6871,"New York, Morgan Library and Museum, M.0261",,,75963,Calendar | L1 | Section,,
101887,"MsItem of Morgan Library and Museum, M.0264 : Hours of the Virgin",6873,"New York, Morgan Library and Museum, M.0264",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
201064,"MsItem of Morgan Library and Museum, M.0264 : Office of the dead",6873,"New York, Morgan Library and Museum, M.0264",,,75965,Office of the dead | L1 | Section,,
300824,"MsItem of Morgan Library and Museum, M.0264 : Calendar",6873,"New York, Morgan Library and Museum, M.0264",,,75963,Calendar | L1 | Section,,
101888,"MsItem of Morgan Library and Museum, M.0271 : Hours of the Virgin",6874,"New York, Morgan Library and Museum, M.0271",,,75966,Hours of the Virgin | L1 | Section,10106,Langres (Organisation)
201065,"MsItem of Morgan Library and Museum, M.0271 : Office of the dead",6874,"New York, Morgan Library and Museum, M.0271",,,75965,Office of the dead | L1 | Section,10106,Langres (Organisation)
300825,"MsItem of Morgan Library and Museum, M.0271 : Calendar",6874,"New York, Morgan Library and Museum, M.0271",,,75963,Calendar | L1 | Section,10106,Langres (Organisation)
101889,"MsItem of Morgan Library and Museum, M.0276 : Hours of the Virgin",6875,"New York, Morgan Library and Museum, M.0276",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
201066,"MsItem of Morgan Library and Museum, M.0276 : Office of the dead",6875,"New York, Morgan Library and Museum, M.0276",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300826,"MsItem of Morgan Library and Museum, M.0276 : Calendar",6875,"New York, Morgan Library and Museum, M.0276",,,75963,Calendar | L1 | Section,,
101890,"MsItem of Morgan Library and Museum, M.0282 : Hours of the Virgin",6877,"New York, Morgan Library and Museum, M.0282",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
201067,"MsItem of Morgan Library and Museum, M.0282 : Office of the dead",6877,"New York, Morgan Library and Museum, M.0282",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300827,"MsItem of Morgan Library and Museum, M.0282 : Calendar",6877,"New York, Morgan Library and Museum, M.0282",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101891,"MsItem of Morgan Library and Museum, M.0285 : Hours of the Virgin",6878,"New York, Morgan Library and Museum, M.0285",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
